Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
13.4.2025,22:15:38.076,43.457,15.0,58.3,42.385,39.4,
13.4.2025,22:15:38.579,44.384,15.0,58.6,43.189,39.3,
13.4.2025,22:15:39.082,44.324,16.0,58.4,43.666,39.5,
13.4.2025,22:15:39.577,43.982,13.0,58.5,42.904,39.0,
13.4.2025,22:15:40.080,43.744,16.0,58.4,42.744,39.5,
13.4.2025,22:15:40.583,44.985,13.0,58.5,42.803,39.7,
13.4.2025,22:15:41.079,43.418,15.0,58.5,42.877,38.9,
13.4.2025,22:15:41.577,43.694,13.0,58.7,41.919,39.0,
13.4.2025,22:15:42.082,44.227,16.0,58.6,43.358,39.5,
13.4.2025,22:15:42.583,44.040,13.0,58.5,42.508,39.3,
13.4.2025,22:15:43.080,44.122,16.0,58.3,42.002,39.4,
13.4.2025,22:15:43.579,43.465,13.0,58.6,42.417,38.5,
13.4.2025,22:15:44.084,44.790,15.0,58.6,42.810,40.4,
13.4.2025,22:15:44.582,44.158,13.0,58.5,42.543,38.7,
13.4.2025,22:15:45.091,44.426,15.0,58.4,42.999,39.5,
13.4.2025,22:15:45.575,45.206,14.0,58.5,42.609,39.6,
13.4.2025,22:15:46.083,44.439,14.0,58.4,42.448,39.0,
13.4.2025,22:15:46.584,44.562,14.0,58.5,42.577,39.4,
13.4.2025,22:15:47.086,44.644,14.0,58.5,42.378,39.3,
13.4.2025,22:15:47.587,44.418,13.0,58.5,42.622,39.0,
13.4.2025,22:15:48.087,45.152,13.0,58.3,42.718,39.5,
13.4.2025,22:15:48.577,44.789,14.0,58.6,42.958,39.3,
13.4.2025,22:15:49.076,44.199,12.0,58.7,41.792,39.5,
13.4.2025,22:15:49.578,42.765,13.0,58.6,41.909,38.6,
13.4.2025,22:15:50.078,43.712,1.0,58.4,42.105,39.3,
13.4.2025,22:15:50.575,45.140,13.0,58.5,41.456,38.9,
13.4.2025,22:15:51.073,44.696,15.0,58.5,41.376,39.3,
13.4.2025,22:15:51.575,44.348,13.0,58.5,42.342,38.6,
13.4.2025,22:15:52.079,44.644,14.0,58.3,43.642,39.0,
13.4.2025,22:15:52.578,43.773,13.0,58.4,43.014,38.6,
13.4.2025,22:15:53.079,44.658,14.0,58.3,42.123,39.6,
13.4.2025,22:15:53.585,44.756,13.0,58.3,42.122,38.5,
13.4.2025,22:15:54.085,44.888,14.0,58.2,41.970,38.9,
13.4.2025,22:15:54.587,44.076,13.0,58.4,42.057,38.7,
13.4.2025,22:15:55.086,44.911,14.0,58.4,42.715,38.5,
13.4.2025,22:15:55.586,43.829,15.0,58.4,43.565,39.8,
13.4.2025,22:15:56.089,44.271,14.0,58.5,43.035,39.4,
13.4.2025,22:15:56.576,44.693,12.0,58.5,42.606,39.0,
13.4.2025,22:15:57.076,44.434,14.0,58.2,42.761,38.5,
13.4.2025,22:15:57.575,44.196,13.0,58.2,42.661,39.3,
