Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,22:59:56.326,37.9,47.592,44.699,19.0,211.6,
16.4.2025,22:59:56.825,38.0,45.813,44.842,18.0,206.1,
16.4.2025,22:59:57.338,38.0,45.813,44.923,18.0,206.1,
16.4.2025,22:59:57.848,38.1,45.666,44.721,18.0,208.9,
16.4.2025,22:59:58.367,38.5,48.311,44.707,19.0,209.1,
16.4.2025,22:59:58.879,38.6,46.741,44.830,19.0,209.4,
16.4.2025,22:59:59.387,37.7,45.642,44.818,19.0,206.0,
16.4.2025,22:59:59.888,38.4,45.651,44.881,20.0,209.5,
16.4.2025,23:0:0.413,39.2,46.686,44.872,18.0,207.1,
16.4.2025,23:0:0.915,37.9,45.629,44.598,19.0,209.0,
16.4.2025,23:0:1.409,38.1,46.866,44.765,19.0,208.5,
16.4.2025,23:0:1.921,46.0,51.247,44.843,18.0,200.8,
16.4.2025,23:0:2.418,38.4,46.498,44.817,18.0,204.7,
16.4.2025,23:0:2.919,38.6,46.417,45.100,19.0,205.8,
16.4.2025,23:0:3.421,38.0,45.299,44.635,19.0,208.9,
16.4.2025,23:0:3.934,38.6,46.090,44.829,19.0,204.6,
16.4.2025,23:0:4.447,38.5,48.032,44.534,18.0,207.4,
16.4.2025,23:0:4.962,38.4,46.170,44.447,19.0,209.8,
16.4.2025,23:0:5.461,38.1,45.553,44.776,19.0,206.9,
16.4.2025,23:0:5.960,39.3,47.182,44.776,18.0,208.9,
16.4.2025,23:0:6.457,39.6,46.615,45.008,19.0,208.1,
16.4.2025,23:0:6.958,38.6,46.772,44.858,19.0,209.0,
16.4.2025,23:0:7.455,38.1,45.110,44.591,19.0,208.5,
16.4.2025,23:0:7.966,39.3,47.759,44.566,18.0,211.0,
16.4.2025,23:0:8.481,38.6,47.561,44.801,19.0,209.9,
16.4.2025,23:0:8.997,38.1,46.817,44.563,19.0,210.2,
16.4.2025,23:0:9.507,38.1,46.817,44.600,19.0,210.2,
16.4.2025,23:0:10.021,38.0,45.315,44.509,18.0,207.4,
16.4.2025,23:0:10.519,38.0,45.564,45.030,19.0,209.0,
16.4.2025,23:0:11.041,38.9,47.234,44.646,19.0,207.4,
Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
,,CPU [#0]: AMD Ryzen 5 7600X,CPU [#0]: AMD Ryzen 5 7600X: Enhanced,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],
