Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,22:49:14.892,16.4,31.484,50.977,22.0,230.1,
16.4.2025,22:49:15.406,16.2,31.422,50.954,21.0,230.6,
16.4.2025,22:49:15.911,16.4,31.723,49.999,26.0,231.2,
16.4.2025,22:49:16.426,16.5,31.212,50.930,22.0,231.3,
16.4.2025,22:49:16.927,16.3,31.095,50.455,22.0,231.0,
16.4.2025,22:49:17.425,16.1,31.015,49.882,21.0,231.3,
16.4.2025,22:49:17.923,16.3,31.383,50.511,22.0,230.7,
16.4.2025,22:49:18.420,16.1,31.356,50.356,21.0,231.4,
16.4.2025,22:49:18.921,16.5,31.326,50.221,24.0,230.7,
16.4.2025,22:49:19.416,16.0,31.174,50.515,21.0,230.0,
16.4.2025,22:49:19.927,16.3,31.181,50.957,22.0,230.6,
16.4.2025,22:49:20.428,16.2,30.954,50.060,22.0,230.5,
16.4.2025,22:49:20.927,16.6,31.736,50.724,1.0,227.9,
16.4.2025,22:49:21.428,16.2,31.201,49.860,21.0,229.7,
16.4.2025,22:49:21.930,16.4,31.090,49.806,22.0,229.6,
16.4.2025,22:49:22.445,16.3,30.986,49.949,21.0,229.9,
16.4.2025,22:49:22.945,16.6,31.203,49.991,22.0,229.1,
16.4.2025,22:49:23.459,16.5,31.689,50.564,21.0,228.1,
16.4.2025,22:49:23.955,16.8,30.954,50.699,21.0,227.7,
16.4.2025,22:49:24.454,16.3,31.244,50.574,23.0,229.7,
16.4.2025,22:49:24.966,16.5,31.169,51.308,21.0,228.1,
16.4.2025,22:49:25.468,16.4,31.106,50.894,22.0,229.6,
16.4.2025,22:49:25.984,16.6,31.627,50.517,21.0,229.8,
16.4.2025,22:49:26.503,16.3,31.174,50.121,23.0,230.2,
16.4.2025,22:49:26.999,16.3,31.053,50.152,21.0,229.4,
16.4.2025,22:49:27.499,16.2,31.257,49.729,22.0,230.2,
16.4.2025,22:49:28.000,16.6,31.614,50.975,22.0,229.7,
16.4.2025,22:49:28.501,16.2,31.507,50.150,21.0,230.1,
16.4.2025,22:49:28.999,16.5,31.314,50.397,21.0,228.4,
16.4.2025,22:49:29.500,16.2,30.979,49.872,22.0,230.2,
16.4.2025,22:49:29.999,16.4,31.160,50.122,21.0,229.7,
16.4.2025,22:49:30.498,16.4,31.122,50.833,21.0,230.0,
16.4.2025,22:49:31.021,16.9,31.967,50.726,21.0,228.1,
16.4.2025,22:49:31.513,50.1,54.033,48.971,28.0,207.2,
16.4.2025,22:49:32.039,16.6,32.713,50.621,22.0,220.4,
16.4.2025,22:49:32.556,17.4,32.715,50.972,21.0,227.5,
16.4.2025,22:49:33.067,16.7,31.176,50.587,22.0,227.7,
16.4.2025,22:49:33.581,17.5,31.867,49.303,21.0,225.7,
16.4.2025,22:49:34.090,29.1,38.413,50.310,21.0,218.0,
16.4.2025,22:49:34.582,36.7,47.250,49.217,21.0,206.9,
16.4.2025,22:49:35.077,17.5,32.405,50.437,22.0,224.1,
16.4.2025,22:49:35.577,16.7,31.608,49.933,21.0,228.8,
16.4.2025,22:49:36.076,16.4,31.217,49.604,21.0,227.1,
16.4.2025,22:49:36.574,16.6,31.601,50.278,20.0,230.2,
16.4.2025,22:49:37.076,16.4,31.170,50.360,22.0,229.6,
16.4.2025,22:49:37.572,16.2,30.963,50.502,21.0,228.5,
16.4.2025,22:49:38.086,16.3,31.530,50.186,21.0,230.1,
16.4.2025,22:49:38.585,16.3,31.207,50.578,21.0,229.7,
16.4.2025,22:49:39.081,16.5,32.097,50.336,21.0,227.5,
16.4.2025,22:49:39.579,16.8,31.880,50.680,21.0,226.9,
16.4.2025,22:49:40.078,16.2,31.624,50.694,21.0,229.1,
16.4.2025,22:49:40.575,16.4,31.967,49.262,21.0,229.1,
16.4.2025,22:49:41.076,16.3,31.354,50.092,21.0,227.2,
16.4.2025,22:49:41.576,16.7,31.323,50.846,21.0,228.8,
16.4.2025,22:49:42.074,16.7,31.323,49.590,21.0,228.8,
16.4.2025,22:49:42.585,16.4,31.430,50.107,21.0,229.0,
16.4.2025,22:49:43.080,16.4,30.701,50.020,21.0,228.4,
16.4.2025,22:49:43.578,17.4,32.008,49.070,21.0,228.4,
16.4.2025,22:49:44.076,16.8,31.432,49.210,21.0,229.6,
Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
,,CPU [#0]: AMD Ryzen 5 7600X,CPU [#0]: AMD Ryzen 5 7600X: Enhanced,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],
