Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
14.4.2025,0:20:22.175,52.351,59.0,1763.0,42.296,44.8,
14.4.2025,0:20:22.671,52.234,58.0,1398.5,43.220,45.3,
14.4.2025,0:20:23.175,52.252,59.0,1726.7,43.283,46.8,
14.4.2025,0:20:23.676,52.306,58.0,1746.7,43.221,45.7,
14.4.2025,0:20:24.181,52.276,59.0,1726.3,41.575,44.4,
14.4.2025,0:20:24.680,52.316,59.0,1754.9,42.124,45.1,
14.4.2025,0:20:25.179,52.333,59.0,1751.5,42.492,45.5,
14.4.2025,0:20:25.681,52.258,57.0,1759.7,42.673,45.1,
14.4.2025,0:20:26.181,52.363,59.0,1750.4,43.139,46.0,
14.4.2025,0:20:26.670,52.358,59.0,1736.9,42.918,45.9,
14.4.2025,0:20:27.174,52.323,59.0,1735.5,42.399,44.9,
14.4.2025,0:20:27.676,52.137,58.0,1689.1,42.084,44.4,
14.4.2025,0:20:28.179,52.092,58.0,1675.9,43.011,44.4,
14.4.2025,0:20:28.682,51.947,57.0,1663.0,41.640,44.1,
14.4.2025,0:20:29.170,51.934,57.0,1695.7,41.557,43.6,
14.4.2025,0:20:29.669,52.132,57.0,1686.1,44.828,47.5,
14.4.2025,0:20:30.170,52.118,58.0,1709.8,41.284,44.1,
14.4.2025,0:20:30.671,52.056,57.0,1722.8,41.251,43.9,
14.4.2025,0:20:31.172,52.006,57.0,1700.4,42.103,44.0,
14.4.2025,0:20:31.675,51.988,57.0,1693.9,41.616,44.2,
14.4.2025,0:20:32.179,51.975,57.0,1680.2,41.637,43.9,
14.4.2025,0:20:32.681,51.960,57.0,1684.7,41.891,44.1,
14.4.2025,0:20:33.171,51.956,57.0,1684.1,41.324,43.6,
14.4.2025,0:20:33.669,52.027,57.0,1707.6,41.594,43.8,
14.4.2025,0:20:34.176,52.012,57.0,1684.3,41.800,43.8,
14.4.2025,0:20:34.681,51.957,57.0,1709.5,42.142,43.8,
14.4.2025,0:20:35.181,51.964,57.0,1692.4,41.912,43.9,
14.4.2025,0:20:35.683,52.005,57.0,1699.7,41.504,43.9,
14.4.2025,0:20:36.173,52.005,57.0,1669.9,42.545,44.7,
14.4.2025,0:20:36.679,51.988,57.0,1692.6,41.699,43.9,
14.4.2025,0:20:37.181,52.077,57.0,1695.3,41.826,43.8,
14.4.2025,0:20:37.684,52.075,58.0,1705.5,41.647,43.9,
14.4.2025,0:20:38.173,52.112,58.0,1702.8,41.530,44.1,
14.4.2025,0:20:38.679,52.027,58.0,1743.1,42.025,43.8,
14.4.2025,0:20:39.183,51.998,57.0,1640.9,47.333,52.7,
14.4.2025,0:20:39.684,51.883,57.0,1679.2,44.249,47.3,
14.4.2025,0:20:40.170,52.024,58.0,1697.1,41.777,43.9,
14.4.2025,0:20:40.670,52.037,58.0,1687.1,42.147,44.3,
14.4.2025,0:20:41.169,52.109,58.0,1714.6,41.813,44.2,
14.4.2025,0:20:41.671,52.046,58.0,1744.4,42.058,44.4,
14.4.2025,0:20:42.174,52.103,58.0,1714.3,42.086,44.1,
14.4.2025,0:20:42.677,52.045,58.0,1723.6,41.936,44.5,
14.4.2025,0:20:43.182,52.069,58.0,1698.3,41.747,43.9,
14.4.2025,0:20:43.668,52.048,58.0,1711.4,41.557,44.0,
14.4.2025,0:20:44.173,52.031,58.0,1689.6,41.497,43.9,
14.4.2025,0:20:44.677,52.043,58.0,1714.7,42.214,44.1,
14.4.2025,0:20:45.180,52.033,58.0,1648.9,41.883,44.0,
14.4.2025,0:20:45.681,52.063,58.0,1713.7,42.253,44.4,
14.4.2025,0:20:46.181,52.107,58.0,1707.3,42.149,44.2,
14.4.2025,0:20:46.684,52.123,58.0,1728.3,42.050,44.2,
14.4.2025,0:20:47.175,52.189,58.0,1686.9,41.938,44.1,
14.4.2025,0:20:47.682,52.216,58.0,1707.0,41.748,44.2,
14.4.2025,0:20:48.172,52.102,59.0,1702.0,42.098,44.0,
14.4.2025,0:20:48.675,51.911,57.0,1689.1,41.864,43.6,
14.4.2025,0:20:49.172,51.922,58.0,1690.8,42.496,43.7,
14.4.2025,0:20:49.678,51.965,57.0,1685.5,41.814,43.7,
14.4.2025,0:20:50.169,51.946,58.0,1674.7,42.111,43.6,
14.4.2025,0:20:50.671,51.935,57.0,1707.6,42.397,44.4,
14.4.2025,0:20:51.172,52.001,59.0,1717.8,42.791,44.4,
14.4.2025,0:20:51.673,52.296,59.0,1766.4,42.963,44.6,
14.4.2025,0:20:52.174,52.122,58.0,1722.1,42.721,44.6,
14.4.2025,0:20:52.677,52.098,58.0,1704.8,42.660,44.7,
14.4.2025,0:20:53.182,51.929,58.0,1686.7,41.656,43.8,
14.4.2025,0:20:53.672,52.069,58.0,1742.2,42.059,44.3,
14.4.2025,0:20:54.177,52.251,59.0,1737.1,42.796,44.4,
14.4.2025,0:20:54.682,52.292,59.0,1761.7,42.401,44.7,
14.4.2025,0:20:55.167,52.309,59.0,1775.6,43.021,44.9,
14.4.2025,0:20:55.674,52.375,59.0,1771.5,42.651,45.2,
14.4.2025,0:20:56.177,52.347,59.0,1752.8,42.263,44.8,
14.4.2025,0:20:56.682,52.317,59.0,1766.6,42.451,44.7,
14.4.2025,0:20:57.179,52.340,59.0,1759.3,42.664,44.9,
14.4.2025,0:20:57.682,52.437,59.0,1781.2,42.908,45.2,
14.4.2025,0:20:58.172,52.334,59.0,1746.0,42.690,44.9,
14.4.2025,0:20:58.675,52.548,59.0,1799.3,42.832,45.5,
14.4.2025,0:20:59.177,52.620,60.0,1779.6,42.615,45.2,
14.4.2025,0:20:59.681,52.630,60.0,1799.6,43.475,45.8,
14.4.2025,0:21:0.168,52.603,60.0,1801.0,43.396,45.8,
14.4.2025,0:21:0.669,52.650,60.0,1785.0,43.391,45.9,
14.4.2025,0:21:1.169,52.456,59.0,1760.1,42.071,44.6,
14.4.2025,0:21:1.668,52.312,58.0,1751.9,42.385,45.1,
14.4.2025,0:21:2.172,52.352,59.0,1751.0,41.503,44.5,
14.4.2025,0:21:2.674,52.342,59.0,1773.7,41.991,45.0,
14.4.2025,0:21:3.177,52.356,59.0,1757.8,42.273,44.7,
14.4.2025,0:21:3.682,52.198,58.0,1716.1,41.175,44.3,
14.4.2025,0:21:4.169,52.283,59.0,1746.8,42.214,44.8,
14.4.2025,0:21:4.676,52.217,58.0,1734.2,42.940,45.1,
14.4.2025,0:21:5.179,52.542,59.0,1724.3,42.552,45.1,
14.4.2025,0:21:5.683,52.475,59.0,1760.4,42.732,45.7,
14.4.2025,0:21:6.181,52.384,59.0,1718.2,42.352,44.7,
14.4.2025,0:21:6.684,52.318,57.0,1729.5,42.007,44.7,
14.4.2025,0:21:7.172,52.524,60.0,1736.1,43.514,45.5,
14.4.2025,0:21:7.678,52.437,57.0,1743.9,42.283,44.9,
14.4.2025,0:21:8.181,52.307,58.0,1695.6,41.807,44.5,
14.4.2025,0:21:8.683,52.549,58.0,1734.5,42.812,45.2,
14.4.2025,0:21:9.171,52.565,59.0,1725.0,43.138,45.6,
14.4.2025,0:21:9.672,52.582,59.0,1721.1,42.906,45.1,
14.4.2025,0:21:10.176,52.363,59.0,1725.7,41.905,44.7,
14.4.2025,0:21:10.679,52.151,58.0,1621.5,44.646,47.9,
14.4.2025,0:21:11.180,52.325,60.0,1719.9,42.767,45.1,
14.4.2025,0:21:11.683,52.319,59.0,1722.1,41.886,44.7,
14.4.2025,0:21:12.171,52.304,58.0,1719.3,42.427,44.9,
14.4.2025,0:21:12.674,52.363,58.0,1716.1,42.160,45.0,
14.4.2025,0:21:13.170,52.325,59.0,1699.4,42.144,44.8,
14.4.2025,0:21:13.673,52.402,58.0,1680.2,42.609,44.7,
14.4.2025,0:21:14.175,52.321,58.0,1672.6,41.791,44.3,
14.4.2025,0:21:14.673,52.195,58.0,1672.6,41.791,44.3,
14.4.2025,0:21:15.175,52.107,58.0,1544.3,41.809,43.7,
14.4.2025,0:21:15.677,51.955,57.0,1718.7,41.506,43.8,
14.4.2025,0:21:16.183,52.079,57.0,1696.9,41.570,44.1,
14.4.2025,0:21:16.672,51.908,55.0,1704.4,41.220,43.9,
14.4.2025,0:21:17.177,51.642,56.0,1666.3,43.639,46.3,
14.4.2025,0:21:17.690,51.283,56.0,1716.8,44.883,47.6,
14.4.2025,0:21:18.182,51.896,58.0,1564.7,70.703,91.3,
14.4.2025,0:21:18.680,52.065,57.0,1694.6,49.457,51.1,
14.4.2025,0:21:19.180,52.036,58.0,1663.0,43.283,45.4,
14.4.2025,0:21:19.683,52.015,57.0,1678.6,42.476,44.3,
14.4.2025,0:21:20.173,51.209,54.0,1660.2,42.087,44.3,
14.4.2025,0:21:20.676,51.638,56.0,1656.3,45.135,48.1,
14.4.2025,0:21:21.170,51.891,58.0,1570.4,60.046,72.3,
14.4.2025,0:21:21.672,51.975,57.0,1675.1,47.554,49.7,
14.4.2025,0:21:22.170,51.973,57.0,1690.1,43.906,45.7,
14.4.2025,0:21:22.667,51.989,57.0,1709.8,42.361,44.1,
14.4.2025,0:21:23.174,52.009,57.0,1715.1,43.099,44.3,
14.4.2025,0:21:23.677,51.868,56.0,1670.8,41.960,44.6,
14.4.2025,0:21:24.181,51.587,56.0,1578.5,50.492,56.7,
14.4.2025,0:21:24.671,51.587,56.0,1657.1,51.475,57.4,
14.4.2025,0:21:25.173,51.486,53.0,1666.8,55.972,63.8,
14.4.2025,0:21:25.670,51.474,55.0,1607.5,58.903,68.0,
14.4.2025,0:21:26.168,51.699,57.0,1676.7,48.180,50.9,
14.4.2025,0:21:26.684,51.955,57.0,1668.9,43.244,44.6,
14.4.2025,0:21:27.172,51.852,56.0,1654.8,43.535,46.5,
14.4.2025,0:21:27.676,51.864,57.0,1698.3,42.650,43.9,
14.4.2025,0:21:28.173,51.828,57.0,1670.4,44.087,46.8,
14.4.2025,0:21:28.675,51.937,57.0,1672.0,41.785,43.6,
14.4.2025,0:21:29.174,51.930,56.0,1667.9,43.559,46.7,
14.4.2025,0:21:29.683,51.946,57.0,1655.2,43.543,46.5,
14.4.2025,0:21:30.179,52.026,58.0,1693.2,42.705,45.6,
14.4.2025,0:21:30.677,51.988,57.0,1636.8,45.784,48.5,
14.4.2025,0:21:31.175,51.792,57.0,1681.5,54.897,65.3,
14.4.2025,0:21:31.677,52.044,58.0,1679.3,43.985,46.7,
14.4.2025,0:21:32.181,52.083,58.0,1692.0,42.168,44.0,
14.4.2025,0:21:32.670,52.028,58.0,1700.7,42.126,44.2,
14.4.2025,0:21:33.172,52.003,58.0,1706.6,42.970,45.1,
14.4.2025,0:21:33.672,52.022,58.0,1691.7,41.888,44.2,
14.4.2025,0:21:34.177,52.002,58.0,1711.9,42.744,45.1,
14.4.2025,0:21:34.676,52.007,58.0,1690.8,41.419,43.9,
14.4.2025,0:21:35.175,52.104,58.0,1699.5,42.399,44.2,
Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
,,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],CPU [#0]: AMD Ryzen 5 7600X: Enhanced,CPU [#0]: AMD Ryzen 5 7600X,
