Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,23:57:34.803,51.3,49.220,45.522,17.0,67.9,
16.4.2025,23:57:35.306,52.1,50.137,45.856,18.0,68.0,
16.4.2025,23:57:35.806,50.9,49.000,46.232,19.0,68.2,
16.4.2025,23:57:36.306,51.4,49.966,45.284,19.0,68.3,
16.4.2025,23:57:36.823,51.0,49.056,45.612,18.0,68.0,
16.4.2025,23:57:37.322,51.5,50.037,45.916,19.0,68.1,
16.4.2025,23:57:37.839,50.5,49.155,46.301,19.0,67.7,
16.4.2025,23:57:38.326,51.4,48.247,46.469,19.0,67.9,
16.4.2025,23:57:38.827,51.6,49.817,46.186,19.0,68.0,
16.4.2025,23:57:39.326,51.2,49.847,45.885,18.0,68.2,
16.4.2025,23:57:39.828,51.6,49.421,46.392,19.0,68.1,
16.4.2025,23:57:40.326,50.9,48.774,45.718,18.0,68.0,
16.4.2025,23:57:40.826,52.0,49.449,45.321,18.0,68.1,
16.4.2025,23:57:41.338,50.8,48.934,45.446,19.0,68.1,
16.4.2025,23:57:41.838,51.3,49.413,45.955,19.0,68.1,
16.4.2025,23:57:42.324,50.9,48.596,45.283,19.0,68.1,
16.4.2025,23:57:42.822,51.2,49.651,45.585,18.0,68.1,
16.4.2025,23:57:43.338,51.5,50.338,46.354,18.0,68.2,
16.4.2025,23:57:43.838,51.6,49.482,45.923,18.0,68.1,
16.4.2025,23:57:44.341,51.6,49.543,45.969,19.0,68.0,
16.4.2025,23:57:44.857,51.6,49.810,45.712,19.0,68.4,
16.4.2025,23:57:45.377,51.1,49.811,45.470,18.0,68.5,
16.4.2025,23:57:45.875,51.2,49.368,45.572,18.0,68.4,
16.4.2025,23:57:46.379,51.0,49.066,46.587,18.0,68.2,
16.4.2025,23:57:46.875,52.0,50.516,45.868,19.0,67.8,
16.4.2025,23:57:47.386,50.9,48.756,45.078,20.0,67.9,
16.4.2025,23:57:47.888,51.3,48.640,45.663,19.0,68.0,
16.4.2025,23:57:48.388,50.6,48.660,46.061,15.0,68.0,
16.4.2025,23:57:48.887,50.7,49.492,46.153,18.0,68.0,
16.4.2025,23:57:49.386,51.9,48.509,46.087,18.0,67.9,
16.4.2025,23:57:49.900,51.5,50.277,45.777,18.0,68.0,
16.4.2025,23:57:50.386,50.6,49.146,46.974,16.0,68.0,
16.4.2025,23:57:50.902,51.4,49.637,45.611,18.0,67.9,
16.4.2025,23:57:51.416,51.6,49.613,45.001,17.0,68.0,
16.4.2025,23:57:51.932,50.7,49.031,46.208,18.0,67.9,
16.4.2025,23:57:52.426,51.6,49.330,46.181,18.0,67.8,
16.4.2025,23:57:52.925,51.8,48.939,45.981,19.0,68.0,
16.4.2025,23:57:53.429,50.6,49.068,46.284,19.0,67.8,
16.4.2025,23:57:53.930,51.4,48.859,45.670,19.0,67.6,
16.4.2025,23:57:54.425,51.0,48.508,45.675,18.0,67.9,
16.4.2025,23:57:54.925,50.6,48.900,45.904,18.0,67.8,
16.4.2025,23:57:55.438,50.3,50.446,45.006,18.0,67.6,
16.4.2025,23:57:55.953,51.2,48.633,45.572,18.0,67.7,
16.4.2025,23:57:56.454,51.0,49.737,46.099,17.0,67.9,
16.4.2025,23:57:56.956,51.2,49.677,45.739,19.0,67.9,
16.4.2025,23:57:57.459,51.3,48.779,45.739,19.0,68.2,
16.4.2025,23:57:57.958,51.9,49.462,46.137,18.0,68.4,
16.4.2025,23:57:58.454,51.9,49.462,45.681,18.0,68.4,
16.4.2025,23:57:58.956,51.5,49.297,45.899,18.0,68.4,
16.4.2025,23:57:59.458,51.5,48.963,45.481,19.0,68.3,
16.4.2025,23:57:59.959,51.9,50.017,45.919,19.0,68.5,
16.4.2025,23:58:0.460,52.7,49.847,45.636,18.0,68.3,
16.4.2025,23:58:0.958,53.2,50.886,45.658,18.0,68.2,
16.4.2025,23:58:1.462,52.0,50.227,45.524,19.0,68.1,
16.4.2025,23:58:1.964,50.9,49.602,45.918,18.0,67.9,
16.4.2025,23:58:2.478,52.1,50.282,45.224,20.0,67.8,
16.4.2025,23:58:2.979,51.3,48.756,46.200,20.0,67.9,
16.4.2025,23:58:3.482,51.9,48.887,45.791,18.0,67.9,
16.4.2025,23:58:3.982,51.1,49.098,45.015,19.0,67.8,
16.4.2025,23:58:4.497,51.9,49.943,45.638,18.0,67.8,
16.4.2025,23:58:4.997,51.3,48.133,46.031,19.0,67.9,
16.4.2025,23:58:5.498,51.5,49.099,45.185,18.0,67.9,
16.4.2025,23:58:5.995,51.3,49.137,46.017,19.0,68.0,
16.4.2025,23:58:6.509,51.9,49.301,46.688,19.0,68.2,
16.4.2025,23:58:7.009,51.6,49.491,45.920,19.0,68.1,
16.4.2025,23:58:7.509,50.9,48.782,45.465,19.0,68.2,
16.4.2025,23:58:8.006,52.4,50.005,45.561,19.0,68.1,
16.4.2025,23:58:8.507,52.1,49.649,45.813,19.0,68.2,
16.4.2025,23:58:9.006,51.2,49.302,46.131,19.0,68.3,
16.4.2025,23:58:9.508,51.0,49.611,45.965,19.0,68.0,
16.4.2025,23:58:10.005,51.1,49.081,46.130,19.0,68.1,
16.4.2025,23:58:10.507,51.1,48.821,45.751,21.0,68.0,
16.4.2025,23:58:11.007,51.2,49.608,46.002,19.0,67.7,
16.4.2025,23:58:11.506,52.1,50.551,45.048,18.0,67.6,
16.4.2025,23:58:12.005,50.7,48.567,45.608,19.0,67.7,
16.4.2025,23:58:12.505,51.1,49.078,46.209,18.0,67.9,
16.4.2025,23:58:13.009,51.2,48.989,44.786,18.0,68.0,
16.4.2025,23:58:13.509,51.6,49.224,46.074,19.0,68.2,
16.4.2025,23:58:14.010,51.6,49.695,46.093,18.0,68.4,
16.4.2025,23:58:14.509,51.6,49.130,45.349,18.0,68.5,
16.4.2025,23:58:15.009,51.4,48.592,45.777,17.0,68.5,
16.4.2025,23:58:15.510,51.3,49.324,45.499,19.0,68.3,
16.4.2025,23:58:16.007,51.7,50.129,45.682,19.0,68.4,
16.4.2025,23:58:16.508,52.1,49.514,45.325,19.0,68.5,
16.4.2025,23:58:17.007,51.6,49.672,46.017,19.0,68.6,
16.4.2025,23:58:17.503,54.5,51.013,44.751,18.0,68.2,
16.4.2025,23:58:18.006,58.2,54.698,46.004,19.0,67.5,
16.4.2025,23:58:18.505,56.8,52.524,45.358,26.0,67.5,
16.4.2025,23:58:19.009,56.7,51.968,46.013,57.0,67.2,
16.4.2025,23:58:19.497,52.9,49.942,46.151,16.0,67.1,
16.4.2025,23:58:19.997,52.9,50.366,46.437,18.0,67.1,
16.4.2025,23:58:20.498,51.0,49.369,46.327,18.0,67.5,
16.4.2025,23:58:21.001,51.5,48.808,46.041,18.0,67.8,
16.4.2025,23:58:21.501,51.4,48.408,46.131,19.0,68.1,
16.4.2025,23:58:22.004,50.9,49.673,46.314,19.0,68.1,
16.4.2025,23:58:22.502,51.7,49.239,45.328,17.0,68.1,
16.4.2025,23:58:23.004,51.4,49.021,46.212,18.0,68.3,
16.4.2025,23:58:23.504,51.5,50.391,46.322,19.0,68.2,
16.4.2025,23:58:24.008,51.9,49.654,46.393,19.0,68.3,
16.4.2025,23:58:24.503,51.4,48.886,45.956,17.0,68.4,
16.4.2025,23:58:25.019,51.4,49.996,45.544,17.0,68.1,
16.4.2025,23:58:25.519,51.1,49.456,45.449,17.0,68.2,
16.4.2025,23:58:26.020,51.7,49.466,45.757,18.0,68.1,
16.4.2025,23:58:26.519,51.1,49.481,45.637,18.0,68.0,
16.4.2025,23:58:27.033,51.7,49.540,46.260,18.0,67.8,
16.4.2025,23:58:27.533,50.8,48.605,46.053,19.0,67.7,
16.4.2025,23:58:28.047,51.0,49.785,45.318,18.0,67.8,
16.4.2025,23:58:28.549,51.0,48.693,45.827,19.0,67.9,
16.4.2025,23:58:29.048,51.3,49.012,45.826,18.0,67.9,
16.4.2025,23:58:29.548,51.8,49.832,46.428,18.0,68.2,
16.4.2025,23:58:30.048,50.9,48.851,46.134,19.0,68.2,
16.4.2025,23:58:30.550,51.0,49.891,45.560,18.0,68.1,
